,hour,open,high,low,close
0,2025-01-07 13:00:00+00:00,3637.648357296885,3637.648357296885,3637.648357296885,3637.648357296885
1,2025-01-07 14:00:00+00:00,3626.027067588208,3626.027067588208,3573.116957195232,3573.116957195232
2,2025-01-07 15:00:00+00:00,3558.49789816036,3567.404826588503,3429.931729284581,3465.440808516278
3,2025-01-07 16:00:00+00:00,3461.631109827075,3478.633874897579,3461.284981328942,3469.60162544
4,2025-01-07 17:00:00+00:00,3469.60162544,3469.60162544,3431.9902028805145,3437.829256066657
5,2025-01-07 18:00:00+00:00,3440.9245403044697,3446.089541651784,3421.368037213959,3421.368037213959
6,2025-01-07 19:00:00+00:00,3425.47593771439,3425.8184853081616,3390.3763636054755,3390.3763636054755
7,2025-01-07 20:00:00+00:00,3386.649186284601,3386.9878512032305,3374.142361519468,3384.279479831568
8,2025-01-07 21:00:00+00:00,3387.3265499883505,3401.582525304347,3373.1303212258176,3373.1303212258176
9,2025-01-07 22:00:00+00:00,3369.0851946546386,3387.3265499883505,3369.0851946546386,3387.3265499883505
10,2025-01-07 23:00:00+00:00,3386.649186284601,3386.649186284601,3385.6333946938066,3385.6333946938066
11,2025-01-08 00:00:00+00:00,3389.3594540850777,3405.326137513944,3389.3594540850777,3405.326137513944
12,2025-01-08 01:00:00+00:00,3403.283656759269,3403.283656759269,3387.3265499883505,3387.3265499883505
13,2025-01-08 02:00:00+00:00,3390.715401241836,3392.07189085882,3390.715401241836,3392.07189085882
14,2025-01-08 03:00:00+00:00,3387.665282643349,3387.665282643349,3352.617878424381,3352.617878424381
15,2025-01-08 04:00:00+00:00,3352.617878424381,3364.3720110356903,3352.617878424381,3353.6237643697973
16,2025-01-08 05:00:00+00:00,3347.592972469444,3361.00948868934,3347.592972469444,3354.965415106385
17,2025-01-08 06:00:00+00:00,3352.617878424381,3352.617878424381,3316.937879489017,3316.937879489017
18,2025-01-08 07:00:00+00:00,3316.60621886713,3347.9277317666915,3315.942997108278,3347.9277317666915
19,2025-01-08 08:00:00+00:00,3349.9369906618745,3366.0545335120546,3349.9369906618745,3366.0545335120546
20,2025-01-08 09:00:00+00:00,3366.391138965406,3366.391138965406,3356.307602583773,3356.307602583773
21,2025-01-08 10:00:00+00:00,3357.650327016688,3361.345589638209,3357.650327016688,3361.345589638209
22,2025-01-08 11:00:00+00:00,3360.3373876084443,3360.3373876084443,3333.2299434695788,3343.912828654013
23,2025-01-08 12:00:00+00:00,3346.2542699728133,3348.9322105274005,3346.2542699728133,3348.262524539868
24,2025-01-08 13:00:00+00:00,3350.6070115593766,3354.2945226589086,3350.6070115593766,3354.2945226589086
25,2025-01-08 14:00:00+00:00,3356.307602583773,3367.737897417926,3356.307602583773,3362.0178923695926
26,2025-01-08 15:00:00+00:00,3364.3720110356903,3375.1547054555685,3343.578470806933,3343.578470806933
27,2025-01-08 16:00:00+00:00,3341.907182991298,3341.907182991298,3321.2524868927794,3321.2524868927794
28,2025-01-08 17:00:00+00:00,3318.928539823736,3318.928539823736,3213.445149026412,3252.887315797693
29,2025-01-08 18:00:00+00:00,3253.537925789726,3318.59668015572,3253.537925789726,3275.081213605119
30,2025-01-08 19:00:00+00:00,3279.013473335726,3297.756279262368,3279.013473335726,3284.9207171550224
31,2025-01-08 20:00:00+00:00,3284.9207171550224,3284.9207171550224,3273.771508562309,3280.653308006533
32,2025-01-08 21:00:00+00:00,3282.293962758675,3293.142881269536,3276.391442608535,3293.142881269536
33,2025-01-08 22:00:00+00:00,3297.0968269260147,3323.2457366392177,3297.0968269260147,3323.2457366392177
34,2025-01-08 23:00:00+00:00,3323.2457366392177,3323.2457366392177,3323.2457366392177,3323.2457366392177
35,2025-01-09 00:00:00+00:00,3323.910419019004,3331.8969847485328,3323.910419019004,3331.8969847485328
36,2025-01-09 01:00:00+00:00,3334.230012452851,3350.2719843609407,3334.230012452851,3350.2719843609407
37,2025-01-09 02:00:00+00:00,3350.2719843609407,3350.2719843609407,3312.2976473858103,3333.896622790572
38,2025-01-09 03:00:00+00:00,3332.563397464452,3332.563397464452,3325.90526392346,3325.90526392346
39,2025-01-09 04:00:00+00:00,3324.575234341911,3331.2307052951664,3320.588336019692,3331.2307052951664
40,2025-01-09 06:00:00+00:00,3331.2307052951664,3331.2307052951664,3322.9134452946887,3322.9134452946887
41,2025-01-09 07:00:00+00:00,3321.5846121414693,3321.5846121414693,3289.851548892595,3289.851548892595
42,2025-01-09 08:00:00+00:00,3280.325275478985,3312.9601400382635,3280.325275478985,3311.635287212014
43,2025-01-09 09:00:00+00:00,3311.304156796335,3315.942997108278,3311.304156796335,3315.611435964682
44,2025-01-09 10:00:00+00:00,3314.2855228851395,3314.2855228851395,3295.119261035597,3301.055519927756
45,2025-01-09 11:00:00+00:00,3304.688497124995,3312.9601400382635,3302.045935618701,3302.045935618701
46,2025-01-09 12:00:00+00:00,3302.045935618701,3302.045935618701,3288.2071164807594,3288.2071164807594
47,2025-01-09 13:00:00+00:00,3285.9062919210755,3285.9062919210755,3229.874757712469,3229.874757712469
48,2025-01-09 14:00:00+00:00,3228.9059890453477,3246.3883672228944,3197.41882378379,3239.902402907456
49,2025-01-09 15:00:00+00:00,3240.2263931477464,3323.910419019004,3240.2263931477464,3323.910419019004
50,2025-01-09 16:00:00+00:00,3323.910419019004,3323.910419019004,3299.075579652641,3303.3669521289125
51,2025-01-09 17:00:00+00:00,3301.3856254797483,3301.3856254797483,3241.5226781315505,3245.4146454635707
52,2025-01-09 18:00:00+00:00,3249.311285725945,3260.7032299119005,3249.311285725945,3260.7032299119005
53,2025-01-09 19:00:00+00:00,3259.725214552519,3259.725214552519,3205.1014603117983,3205.1014603117983
54,2025-01-09 20:00:00+00:00,3201.5779631560818,3201.5779631560818,3167.822146388777,3191.349798864137
55,2025-01-09 21:00:00+00:00,3193.584414018508,3216.3384067707584,3193.584414018508,3213.445149026412
56,2025-01-09 22:00:00+00:00,3210.2334705654894,3228.9059890453477,3198.058339522735,3228.9059890453477
57,2025-01-09 23:00:00+00:00,3228.9059890453477,3228.9059890453477,3220.5221563636205,3220.5221563636205
58,2025-01-10 00:00:00+00:00,3220.5221563636205,3223.7441281414845,3220.5221563636205,3223.7441281414845
59,2025-01-10 01:00:00+00:00,3223.7441281414845,3234.399522735294,3223.7441281414845,3234.399522735294
60,2025-01-10 02:00:00+00:00,3235.693476621297,3249.311285725945,3235.693476621297,3249.311285725945
61,2025-01-10 03:00:00+00:00,3249.311285725945,3249.636216854517,3231.490018111102,3249.636216854517
62,2025-01-10 04:00:00+00:00,3249.636216854517,3253.537925789726,3249.636216854517,3253.537925789726
63,2025-01-10 05:00:00+00:00,3252.562059591734,3270.826586861772,3250.9362663324305,3270.826586861772
64,2025-01-10 06:00:00+00:00,3270.172519656115,3270.172519656115,3270.172519656115,3270.172519656115
65,2025-01-10 07:00:00+00:00,3270.172519656115,3302.706377826284,3270.172519656115,3302.706377826284
66,2025-01-10 08:00:00+00:00,3301.715764042296,3301.715764042296,3296.437506460348,3296.437506460348
67,2025-01-10 09:00:00+00:00,3296.7671502109933,3300.065401302103,3296.7671502109933,3300.065401302103
68,2025-01-10 10:00:00+00:00,3300.065401302103,3310.6419952908577,3300.065401302103,3310.6419952908577
69,2025-01-10 11:00:00+00:00,3310.9730594903863,3310.9730594903863,3306.0105708183737,3306.0105708183737
70,2025-01-10 12:00:00+00:00,3306.0105708183737,3306.0105708183737,3302.3761402122627,3302.3761402122627
71,2025-01-10 13:00:00+00:00,3306.0105708183737,3306.0105708183737,3229.228879644252,3246.713006059617
72,2025-01-10 14:00:00+00:00,3248.9863870872355,3268.537923807732,3246.713006059617,3251.261359959064
73,2025-01-10 15:00:00+00:00,3250.9362663324305,3268.2111026974626,3177.339405724324,3250.2861765942503
74,2025-01-10 16:00:00+00:00,3247.0376773602225,3251.586486095059,3242.4952321839114,3251.586486095059
75,2025-01-10 17:00:00+00:00,3251.586486095059,3311.635287212014,3251.586486095059,3311.635287212014
76,2025-01-10 18:00:00+00:00,3307.0024731732424,3307.0024731732424,3292.484351474397,3292.484351474397
77,2025-01-10 19:00:00+00:00,3292.484351474397,3292.484351474397,3282.293962758675,3289.193677265205
78,2025-01-10 20:00:00+00:00,3290.509552100889,3290.509552100889,3268.864777600113,3268.864777600113
79,2025-01-10 21:00:00+00:00,3268.864777600113,3268.864777600113,3267.5575585101847,3267.884314266036
80,2025-01-10 22:00:00+00:00,3267.884314266036,3270.826586861772,3264.291797389703,3270.826586861772
81,2025-01-10 23:00:00+00:00,3270.826586861772,3270.826586861772,3270.826586861772,3270.826586861772
82,2025-01-11 00:00:00+00:00,3270.826586861772,3270.826586861772,3267.5575585101847,3267.5575585101847
83,2025-01-11 01:00:00+00:00,3264.6182265694424,3264.6182265694424,3245.090136449925,3245.090136449925
84,2025-01-11 03:00:00+00:00,3243.792424839469,3243.792424839469,3242.4952321839114,3242.4952321839114
85,2025-01-11 04:00:00+00:00,3242.4952321839114,3242.4952321839114,3238.2829375779884,3238.2829375779884
86,2025-01-11 06:00:00+00:00,3238.2829375779884,3239.2545196109886,3238.2829375779884,3239.2545196109886
87,2025-01-11 07:00:00+00:00,3239.2545196109886,3239.2545196109886,3234.722962687568,3234.722962687568
88,2025-01-11 08:00:00+00:00,3234.722962687568,3234.722962687568,3228.5831307322737,3228.5831307322737
89,2025-01-11 09:00:00+00:00,3228.260304701804,3232.782808020673,3228.260304701804,3232.782808020673
90,2025-01-11 10:00:00+00:00,3233.4293969101054,3244.116804081953,3233.4293969101054,3244.116804081953
91,2025-01-11 11:00:00+00:00,3245.739186928117,3269.1916640778727,3245.739186928117,3269.1916640778727
92,2025-01-11 12:00:00+00:00,3269.1916640778727,3269.1916640778727,3269.1916640778727,3269.1916640778727
93,2025-01-11 13:00:00+00:00,3267.5575585101847,3267.5575585101847,3266.250862177197,3266.250862177197
94,2025-01-11 14:00:00+00:00,3266.250862177197,3268.864777600113,3266.250862177197,3268.864777600113
95,2025-01-11 15:00:00+00:00,3271.4807848874093,3271.4807848874093,3271.1536695204577,3271.1536695204577
96,2025-01-11 16:00:00+00:00,3271.1536695204577,3271.1536695204577,3271.1536695204577,3271.1536695204577
97,2025-01-11 17:00:00+00:00,3269.845535102605,3269.845535102605,3268.537923807732,3268.537923807732
98,2025-01-11 18:00:00+00:00,3268.537923807732,3268.537923807732,3268.537923807732,3268.537923807732
99,2025-01-11 19:00:00+00:00,3269.1916640778727,3272.1351137591946,3265.2711828609386,3267.230835426642
100,2025-01-11 20:00:00+00:00,3267.5575585101847,3288.8647907861264,3267.5575585101847,3288.8647907861264
101,2025-01-11 21:00:00+00:00,3290.1805340474843,3308.987170773662,3290.1805340474843,3308.987170773662
102,2025-01-11 22:00:00+00:00,3306.671805992643,3306.671805992643,3295.448772961701,3296.1078956707806
103,2025-01-11 23:00:00+00:00,3293.8015427772184,3293.8015427772184,3291.1676869164044,3291.1676869164044
104,2025-01-12 00:00:00+00:00,3291.1676869164044,3291.1676869164044,3288.2071164807594,3288.2071164807594
105,2025-01-12 01:00:00+00:00,3286.892162389126,3286.892162389126,3282.622192154951,3282.622192154951
106,2025-01-12 02:00:00+00:00,3276.063836224913,3278.029966001749,3276.063836224913,3278.029966001749
107,2025-01-12 03:00:00+00:00,3278.029966001749,3279.013473335726,3278.029966001749,3279.013473335726
108,2025-01-12 05:00:00+00:00,3279.013473335726,3279.013473335726,3279.013473335726,3279.013473335726
109,2025-01-12 06:00:00+00:00,3279.013473335726,3279.013473335726,3276.391442608535,3276.391442608535
110,2025-01-12 07:00:00+00:00,3274.7537382312967,3274.7537382312967,3272.462327270571,3272.462327270571
111,2025-01-12 08:00:00+00:00,3272.462327270571,3272.462327270571,3242.81948170713,3242.81948170713
112,2025-01-12 09:00:00+00:00,3240.5504157870614,3240.5504157870614,3233.1060863014754,3234.722962687568
113,2025-01-12 10:00:00+00:00,3234.722962687568,3234.722962687568,3234.722962687568,3234.722962687568
114,2025-01-12 11:00:00+00:00,3234.722962687568,3247.687117366071,3234.722962687568,3247.687117366071
115,2025-01-12 12:00:00+00:00,3247.362381127959,3253.537925789726,3247.362381127959,3253.537925789726
116,2025-01-12 13:00:00+00:00,3253.537925789726,3258.7474925390734,3253.537925789726,3258.7474925390734
117,2025-01-12 14:00:00+00:00,3260.051187073974,3271.8079329658985,3260.051187073974,3271.8079329658985
118,2025-01-12 15:00:00+00:00,3271.8079329658985,3301.3856254797483,3271.8079329658985,3286.5635060385225
119,2025-01-12 16:00:00+00:00,3285.5777341476605,3285.5777341476605,3276.391442608535,3276.391442608535
120,2025-01-12 17:00:00+00:00,3277.374458336337,3280.981373337333,3277.374458336337,3280.981373337333
121,2025-01-12 18:00:00+00:00,3280.981373337333,3289.193677265205,3280.981373337333,3288.8647907861264
122,2025-01-12 19:00:00+00:00,3288.8647907861264,3288.8647907861264,3283.278749419604,3283.278749419604
123,2025-01-12 20:00:00+00:00,3281.9657661820565,3281.9657661820565,3275.40872172648,3275.40872172648
124,2025-01-12 21:00:00+00:00,3281.6376024218143,3281.6376024218143,3271.4807848874093,3271.4807848874093
125,2025-01-12 22:00:00+00:00,3270.172519656115,3270.172519656115,3242.4952321839114,3242.4952321839114
126,2025-01-12 23:00:00+00:00,3244.441215762361,3262.333907629788,3244.441215762361,3262.333907629788
127,2025-01-13 00:00:00+00:00,3263.312705675356,3326.237854449853,3263.312705675356,3316.60621886713
128,2025-01-13 01:00:00+00:00,3314.6169514374283,3314.6169514374283,3261.355403164915,3261.355403164915
129,2025-01-13 02:00:00+00:00,3261.355403164915,3261.355403164915,3247.362381127959,3247.362381127959
130,2025-01-13 03:00:00+00:00,3248.661520935142,3254.839536185332,3245.090136449925,3245.090136449925
131,2025-01-13 04:00:00+00:00,3245.090136449925,3248.336687266416,3245.090136449925,3247.0376773602225
132,2025-01-13 05:00:00+00:00,3245.4146454635707,3245.4146454635707,3223.421785962888,3223.421785962888
133,2025-01-13 06:00:00+00:00,3223.421785962888,3223.421785962888,3189.11674731487,3189.11674731487
134,2025-01-13 07:00:00+00:00,3190.073578015756,3197.7385656661686,3190.073578015756,3197.7385656661686
135,2025-01-13 08:00:00+00:00,3197.7385656661686,3197.7385656661686,3164.6560658478747,3169.089465329333
136,2025-01-13 09:00:00+00:00,3166.8719897825163,3166.8719897825163,3143.21047450519,3155.176797617286
137,2025-01-13 10:00:00+00:00,3153.599682384588,3153.599682384588,3102.615208978462,3110.381061986476
138,2025-01-13 11:00:00+00:00,3113.1815249407564,3113.1815249407564,3017.5545797197665,3057.648332153424
139,2025-01-13 12:00:00+00:00,3057.342597893635,3081.898202378421,3042.703247925107,3052.455005229332
140,2025-01-13 13:00:00+00:00,3052.455005229332,3078.8179985422576,3036.320594363572,3062.2380165740497
141,2025-01-13 14:00:00+00:00,3056.425578524254,3056.425578524254,2894.3160947491124,3037.231581634535
142,2025-01-13 15:00:00+00:00,3035.10636969717,3065.301632965264,3034.802889408229,3055.814385089092
143,2025-01-13 16:00:00+00:00,3050.9292354881536,3050.9292354881536,3008.2151111435583,3008.2151111435583
144,2025-01-13 17:00:00+00:00,3002.505214042371,3026.3177503058614,3002.505214042371,3011.2246803125504
145,2025-01-13 18:00:00+00:00,3013.63450336836,3023.293096364745,2983.6498307657,3005.5090707441227
146,2025-01-13 19:00:00+00:00,3007.613558355752,3027.225736423512,3004.00676692994,3026.015148790982
147,2025-01-13 20:00:00+00:00,3024.8050452724715,3092.3939641718025,3019.6675017176567,3092.3939641718025
148,2025-01-13 21:00:00+00:00,3095.178232261184,3108.8263379038003,3094.5592894577,3108.8263379038003
149,2025-01-13 22:00:00+00:00,3110.0700549809776,3132.855492796275,3110.0700549809776,3129.724359684996
150,2025-01-13 23:00:00+00:00,3129.724359684996,3130.350335854177,3129.724359684996,3130.350335854177
151,2025-01-14 00:00:00+00:00,3132.855492796275,3136.303357425896,3132.855492796275,3134.1088229772554
152,2025-01-14 01:00:00+00:00,3134.1088229772554,3150.7628612701114,3134.1088229772554,3145.411382021567
153,2025-01-14 02:00:00+00:00,3142.26769992404,3158.965092885408,3140.382999004375,3158.965092885408
154,2025-01-14 03:00:00+00:00,3158.965092885408,3164.3396318846867,3158.965092885408,3164.3396318846867
155,2025-01-14 04:00:00+00:00,3164.3396318846867,3164.3396318846867,3164.3396318846867,3164.3396318846867
156,2025-01-14 05:00:00+00:00,3167.1886769814946,3170.9913944353366,3167.1886769814946,3168.7725880705266
157,2025-01-14 06:00:00+00:00,3166.555334249091,3176.386394511202,3164.97253145446,3176.386394511202
158,2025-01-14 07:00:00+00:00,3178.610532139687,3180.2001552985976,3178.610532139687,3180.2001552985976
159,2025-01-14 08:00:00+00:00,3178.610532139687,3183.700125104349,3178.610532139687,3183.700125104349
160,2025-01-14 09:00:00+00:00,3184.336896966372,3244.7656598839376,3184.336896966372,3244.7656598839376
161,2025-01-14 10:00:00+00:00,3237.63537812601,3237.63537812601,3230.520764962759,3230.520764962759
162,2025-01-14 11:00:00+00:00,3230.520764962759,3230.520764962759,3219.5561929158407,3219.5561929158407
163,2025-01-14 12:00:00+00:00,3218.2686923299134,3218.2686923299134,3180.2001552985976,3182.108752485409
164,2025-01-14 13:00:00+00:00,3176.386394511202,3242.4952321839114,3176.386394511202,3212.4813082562832
165,2025-01-14 14:00:00+00:00,3209.9124793175574,3222.132739526224,3195.8205938728347,3195.8205938728347
166,2025-01-14 15:00:00+00:00,3198.378145356687,3204.780982213577,3198.378145356687,3204.460536159961
167,2025-01-14 16:00:00+00:00,3202.5385325955685,3202.5385325955685,3178.2927028694003,3187.203946802448
168,2025-01-14 17:00:00+00:00,3189.7546025555007,3201.8981209523968,3189.7546025555007,3201.8981209523968
169,2025-01-14 18:00:00+00:00,3201.8981209523968,3221.488409629415,3201.8981209523968,3221.488409629415
170,2025-01-14 19:00:00+00:00,3222.132739526224,3224.3889092045533,3221.166293000115,3221.166293000115
171,2025-01-14 20:00:00+00:00,3217.3034047861584,3217.3034047861584,3204.460536159961,3214.409278977688
172,2025-01-14 21:00:00+00:00,3215.6952355666926,3222.454952800177,3215.6952355666926,3222.132739526224
173,2025-01-14 22:00:00+00:00,3222.132739526224,3229.551802532216,3220.8442085792567,3229.551802532216
174,2025-01-14 23:00:00+00:00,3229.551802532216,3229.551802532216,3229.551802532216,3229.551802532216
175,2025-01-15 00:00:00+00:00,3228.260304701804,3231.16690142096,3226.6466586755323,3227.614749475761
176,2025-01-15 01:00:00+00:00,3226.324026272905,3233.7527398497964,3226.324026272905,3233.7527398497964
177,2025-01-15 02:00:00+00:00,3231.490018111102,3231.490018111102,3214.7307199055854,3214.7307199055854
178,2025-01-15 03:00:00+00:00,3215.052192977576,3230.197745188241,3215.052192977576,3230.197745188241
179,2025-01-15 04:00:00+00:00,3235.369939627334,3239.2545196109886,3231.8131671129127,3231.8131671129127
180,2025-01-15 05:00:00+00:00,3230.520764962759,3230.520764962759,3224.3889092045533,3224.3889092045533
181,2025-01-15 06:00:00+00:00,3224.3889092045533,3224.3889092045533,3223.421785962888,3223.421785962888
182,2025-01-15 07:00:00+00:00,3226.324026272905,3238.6067658717466,3226.324026272905,3238.6067658717466
183,2025-01-15 08:00:00+00:00,3238.6067658717466,3238.6067658717466,3238.6067658717466,3238.6067658717466
184,2025-01-15 09:00:00+00:00,3238.6067658717466,3238.6067658717466,3204.780982213577,3204.780982213577
185,2025-01-15 10:00:00+00:00,3203.179072327473,3207.6664390879646,3203.179072327473,3207.6664390879646
186,2025-01-15 11:00:00+00:00,3205.421970457829,3205.421970457829,3195.181525615896,3195.181525615896
187,2025-01-15 12:00:00+00:00,3193.584414018508,3200.6176818298013,3193.584414018508,3200.6176818298013
188,2025-01-15 13:00:00+00:00,3200.6176818298013,3288.535937192408,3200.6176818298013,3288.535937192408
189,2025-01-15 14:00:00+00:00,3291.496803685096,3320.256310388653,3287.220851605365,3320.256310388653
190,2025-01-15 15:00:00+00:00,3323.2457366392177,3341.5730256887296,3320.920394853294,3341.5730256887296
191,2025-01-15 16:00:00+00:00,3341.907182991298,3356.307602583773,3341.907182991298,3349.6020304588283
192,2025-01-15 17:00:00+00:00,3349.6020304588283,3349.6020304588283,3334.896891797642,3334.896891797642
193,2025-01-15 18:00:00+00:00,3337.565743268987,3364.3720110356903,3337.565743268987,3364.3720110356903
194,2025-01-15 19:00:00+00:00,3365.3814235735263,3434.049911869417,3365.3814235735263,3434.049911869417
195,2025-01-15 20:00:00+00:00,3434.7367561922906,3465.7873525971304,3434.7367561922906,3444.367013673801
196,2025-01-15 21:00:00+00:00,3444.0226114126594,3444.0226114126594,3434.393316860605,3435.08022986791
197,2025-01-15 22:00:00+00:00,3435.08022986791,3435.08022986791,3428.217277789675,3428.217277789675
198,2025-01-15 23:00:00+00:00,3428.217277789675,3443.333910197281,3428.217277789675,3443.333910197281
199,2025-01-16 00:00:00+00:00,3448.5025281303683,3448.5025281303683,3399.20236969408,3399.20236969408
200,2025-01-16 01:00:00+00:00,3400.222232384458,3402.2628758252336,3400.222232384458,3402.2628758252336
201,2025-01-16 02:00:00+00:00,3401.2424010642408,3401.2424010642408,3392.75033915771,3392.75033915771
202,2025-01-16 03:00:00+00:00,3390.3763636054755,3390.3763636054755,3357.9860920493898,3357.9860920493898
203,2025-01-16 04:00:00+00:00,3357.9860920493898,3365.3814235735263,3357.9860920493898,3365.3814235735263
204,2025-01-16 05:00:00+00:00,3366.0545335120546,3366.0545335120546,3366.0545335120546,3366.0545335120546
205,2025-01-16 06:00:00+00:00,3367.0644508571104,3376.84262035752,3367.0644508571104,3376.84262035752
206,2025-01-16 07:00:00+00:00,3379.5450401588664,3379.5450401588664,3379.5450401588664,3379.5450401588664
207,2025-01-16 08:00:00+00:00,3377.1803046195555,3377.1803046195555,3313.6227651958725,3313.6227651958725
208,2025-01-16 09:00:00+00:00,3312.2976473858103,3327.2358255966496,3310.310964194438,3327.2358255966496
209,2025-01-16 10:00:00+00:00,3328.5669195743467,3331.563828365696,3328.5669195743467,3331.563828365696
210,2025-01-16 11:00:00+00:00,3331.563828365696,3344.2472199368785,3331.563828365696,3344.2472199368785
211,2025-01-16 12:00:00+00:00,3346.588895399811,3353.959126746234,3346.588895399811,3353.959126746234
212,2025-01-16 13:00:00+00:00,3351.612294184405,3351.612294184405,3319.260432677718,3331.8969847485328
213,2025-01-16 14:00:00+00:00,3329.898546069506,3330.897615533613,3274.7537382312967,3282.9504543741664
214,2025-01-16 15:00:00+00:00,3279.6693088205284,3321.2524868927794,3279.013473335726,3321.2524868927794
215,2025-01-16 16:00:00+00:00,3322.9134452946887,3347.9277317666915,3322.9134452946887,3342.575597846969
216,2025-01-16 17:00:00+00:00,3342.575597846969,3353.6237643697973,3342.575597846969,3349.2671037484533
217,2025-01-16 18:00:00+00:00,3345.585119493064,3345.585119493064,3321.5846121414693,3321.5846121414693
218,2025-01-16 19:00:00+00:00,3321.5846121414693,3335.230381486821,3321.5846121414693,3335.230381486821
219,2025-01-16 20:00:00+00:00,3337.8994998433136,3342.575597846969,3336.56467376658,3336.56467376658
220,2025-01-16 21:00:00+00:00,3334.896891797642,3334.896891797642,3321.916770602683,3321.916770602683
221,2025-01-16 22:00:00+00:00,3317.601300234294,3317.601300234294,3280.981373337333,3288.2071164807594
222,2025-01-16 23:00:00+00:00,3289.522596632932,3301.715764042296,3289.522596632932,3301.715764042296
223,2025-01-17 00:00:00+00:00,3302.706377826284,3307.3331734205594,3302.706377826284,3307.3331734205594
224,2025-01-17 01:00:00+00:00,3308.656305143148,3376.84262035752,3308.656305143148,3376.84262035752
225,2025-01-17 02:00:00+00:00,3378.5313793857304,3385.294865207285,3366.0545335120546,3366.0545335120546
226,2025-01-17 03:00:00+00:00,3367.0644508571104,3367.0644508571104,3367.0644508571104,3367.0644508571104
227,2025-01-17 04:00:00+00:00,3365.3814235735263,3365.3814235735263,3357.650327016688,3362.0178923695926
228,2025-01-17 05:00:00+00:00,3363.362901261062,3365.717961715883,3363.362901261062,3365.717961715883
229,2025-01-17 06:00:00+00:00,3365.717961715883,3365.717961715883,3365.717961715883,3365.717961715883
230,2025-01-17 07:00:00+00:00,3367.737897417926,3373.4676342579405,3367.737897417926,3373.4676342579405
231,2025-01-17 08:00:00+00:00,3375.4922209261144,3403.964347523457,3375.4922209261144,3403.964347523457
232,2025-01-17 09:00:00+00:00,3403.964347523457,3403.964347523457,3403.6239851249447,3403.6239851249447
233,2025-01-17 10:00:00+00:00,3405.326137513944,3426.161067156692,3405.326137513944,3423.763713447056
234,2025-01-17 11:00:00+00:00,3424.1060898184005,3424.1060898184005,3420.341832050669,3420.341832050669
235,2025-01-17 12:00:00+00:00,3419.9998320674617,3419.9998320674617,3389.698390030486,3407.029141149369
236,2025-01-17 13:00:00+00:00,3407.029141149369,3412.8257265665457,3407.029141149369,3407.369844063485
